FilePath,Project,CatchQuantity,CatchSizeLOC,CatchSizeSLOC,CaughtExceptions,TotalPossibleExceptions,PercentageOfCaughtExceptions
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\security\TimelineAuthenticationFilter.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\security\TimelineAuthenticationFilterInitializer.java,hadoop-2.6,2,0,0,0,2,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\security\TimelineDelegationTokenSecretManagerService.java,hadoop-2.6,5,0,0,5,5,100.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\TimelineDataManager.java,hadoop-2.6,3,0,0,9,3,300.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\TimelineReader.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\TimelineStore.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\TimelineWriter.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\util\LeveldbUtils.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\webapp\CrossOriginFilter.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\webapp\CrossOriginFilterInitializer.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\main\java\org\apache\hadoop\yarn\server\timeline\webapp\TimelineWebServices.java,hadoop-2.6,13,0,0,8,13,61.53846153846154
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\applicationhistoryservice\ApplicationHistoryStoreTestUtils.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\applicationhistoryservice\TestApplicationHistoryClientService.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\applicationhistoryservice\TestApplicationHistoryManagerImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\applicationhistoryservice\TestApplicationHistoryManagerOnTimelineStore.java,hadoop-2.6,5,0,0,0,5,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\applicationhistoryservice\TestApplicationHistoryServer.java,hadoop-2.6,3,0,0,7,3,233.33333333333334
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\applicationhistoryservice\TestFileSystemApplicationHistoryStore.java,hadoop-2.6,6,0,0,5,6,83.33333333333334
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\applicationhistoryservice\TestMemoryApplicationHistoryStore.java,hadoop-2.6,9,0,0,9,9,100.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\applicationhistoryservice\webapp\TestAHSWebApp.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\applicationhistoryservice\webapp\TestAHSWebServices.java,hadoop-2.6,3,0,0,6,3,200.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\recovery\TestLeveldbTimelineStateStore.java,hadoop-2.6,3,0,0,1,3,33.33333333333333
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\security\TestTimelineACLsManager.java,hadoop-2.6,2,0,0,2,2,100.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\security\TestTimelineAuthenticationFilter.java,hadoop-2.6,5,0,0,5,5,100.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\security\TestTimelineAuthenticationFilterInitializer.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\TestGenericObjectMapper.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\TestLeveldbTimelineStore.java,hadoop-2.6,7,0,0,6,7,85.71428571428571
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\TestMemoryTimelineStore.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\TestTimelineDataManager.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\TimelineStoreTestUtils.java,hadoop-2.6,1,0,0,0,1,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\webapp\TestCrossOriginFilter.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\webapp\TestCrossOriginFilterInitializer.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\webapp\TestTimelineWebServices.java,hadoop-2.6,3,0,0,3,3,100.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-applicationhistoryservice\src\test\java\org\apache\hadoop\yarn\server\timeline\webapp\TestTimelineWebServicesWithSSL.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\lib\package-info.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\lib\ZKClient.java,hadoop-2.6,4,0,0,0,4,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\ApplicationContext.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\impl\pb\client\ResourceTrackerPBClientImpl.java,hadoop-2.6,2,0,0,2,2,100.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\impl\pb\client\SCMUploaderProtocolPBClientImpl.java,hadoop-2.6,2,0,0,2,2,100.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\impl\pb\service\ResourceTrackerPBServiceImpl.java,hadoop-2.6,4,0,0,0,4,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\impl\pb\service\SCMUploaderProtocolPBServiceImpl.java,hadoop-2.6,4,0,0,0,4,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\NMContainerStatusPBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\NodeHeartbeatRequestPBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\NodeHeartbeatResponsePBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\RegisterNodeManagerRequestPBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\RegisterNodeManagerResponsePBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\SCMUploaderCanUploadRequestPBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\SCMUploaderCanUploadResponsePBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\SCMUploaderNotifyRequestPBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\impl\pb\SCMUploaderNotifyResponsePBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\NMContainerStatus.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\NodeHeartbeatRequest.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\NodeHeartbeatResponse.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\RegisterNodeManagerRequest.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\RegisterNodeManagerResponse.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\SCMUploaderCanUploadRequest.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\SCMUploaderCanUploadResponse.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\SCMUploaderNotifyRequest.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\protocolrecords\SCMUploaderNotifyResponse.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\records\impl\pb\MasterKeyPBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\records\impl\pb\NodeHealthStatusPBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\records\impl\pb\NodeStatusPBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\records\MasterKey.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\records\NodeAction.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\records\NodeHealthStatus.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\records\NodeStatus.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\ResourceManagerConstants.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\ResourceTracker.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\ResourceTrackerPB.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\SCMUploaderProtocol.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\SCMUploaderProtocolPB.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\api\ServerRMProxy.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\metrics\AppAttemptMetricsConstants.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\metrics\ApplicationMetricsConstants.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\metrics\ContainerMetricsConstants.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\records\impl\pb\VersionPBImpl.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\records\Version.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\RMNMSecurityInfoClass.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\security\BaseContainerTokenSecretManager.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\security\BaseNMTokenSecretManager.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\security\http\RMAuthenticationFilter.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\security\http\RMAuthenticationFilterInitializer.java,hadoop-2.6,2,0,0,0,2,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\security\MasterKeyData.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\sharedcache\SharedCacheUtil.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\utils\BuilderUtils.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\utils\LeveldbIterator.java,hadoop-2.6,21,0,0,0,21,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\utils\Lock.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\utils\YarnServerBuilderUtils.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\AppAttemptBlock.java,hadoop-2.6,4,0,0,5,4,125.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\AppBlock.java,hadoop-2.6,4,0,0,7,4,175.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\AppsBlock.java,hadoop-2.6,1,0,0,2,1,200.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\ContainerBlock.java,hadoop-2.6,2,0,0,3,2,150.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\dao\AppAttemptInfo.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\dao\AppAttemptsInfo.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\dao\AppInfo.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\dao\AppsInfo.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\dao\ContainerInfo.java,hadoop-2.6,0,0,0,0,0,0.0
C:\Users\kosur\OneDrive\Desktop\dataset\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-common\src\main\java\org\apache\hadoop\yarn\server\webapp\dao\ContainersInfo.java,hadoop-2.6,0,0,0,0,0,0.0
